ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
CLE_94374,Cleveland Museum of Art,String of Beads,Jewelry,blue faience,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.753/1914.753_web.jpg
CLE_94441,Cleveland Museum of Art,Fly Amulet,Amulets,deep turquoise green faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.3/1914.793.3_web.jpg
CLE_94478,Cleveland Museum of Art,String of Mummy Beads,Jewelry,faience,715–332 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.799/1914.799_web.jpg
CLE_94063,Cleveland Museum of Art,Long-Necked Flask with Strap Handle and Lid (Lid),Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.618.b/1914.618.b_web.jpg
CLE_94636,Cleveland Museum of Art,Scarab,Scarabs,turquoise-glazed steatite,1901–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.16/1915.16_web.jpg
CLE_94869,Cleveland Museum of Art,Drinking Cup,Vessels,Nile silt ware,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.43/1915.43_web.jpg
CLE_94962,Cleveland Museum of Art,Scarab,Scarabs,turquoise faience,1350–1296 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.523/1915.523_web.jpg
CLE_94440,Cleveland Museum of Art,Amulet of a Shrew,Amulets,turquoise green faience,715–332 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.2/1914.793.2_web.jpg
CLE_94448,Cleveland Museum of Art,Three-Frog Bead Amulet,Amulets,deep turquoise faience,1540–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.794/1914.794_web.jpg
CLE_94404,Cleveland Museum of Art,Scarab,Scarabs,"steatite and gold, originally glazed",1540–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.777/1914.777_web.jpg
CLE_94110,Cleveland Museum of Art,Mold in Two Parts,Sculpture,limestone,305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.660.a/1914.660.a_web.jpg
CLE_94029,Cleveland Museum of Art,Shawabty,Funerary Equipment,terracotta,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.599/1914.599_web.jpg
CLE_94035,Cleveland Museum of Art,Female Statuette,Wood,painted wood,c. 2040–1859 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.603/1914.603_web.jpg
CLE_94047,Cleveland Museum of Art,Model Boat Owner,Funerary Equipment,painted wood,2040–1648 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.607/1914.607_web.jpg
CLE_94080,Cleveland Museum of Art,Canopic Jar with Lid,Funerary Equipment,limestone,1540–1296 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.631.a/1914.631.a_web.jpg
CLE_113320,Cleveland Museum of Art,Blue-Painted Jar,Vessels,Nile silt ware,1353–1337 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1932.33/1932.33_web.jpg
CLE_101371,Cleveland Museum of Art,Wavy-Handled Jar,Vessels,marl clay ware,4000–3000 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1920.1984/1920.1984_web.jpg
CLE_159877,Cleveland Museum of Art,Sketch of a Sphinx [?] (verso),Drawing,black chalk ,c. 1879–80,Statuary,https://openaccess-cdn.clevelandart.org/1997.178.b/1997.178.b_web.jpg
CLE_670310,Cleveland Museum of Art,Plaque,Ceramic,delft ware (tin glazed earthenware),c. 1750–70,Pottery,https://openaccess-cdn.clevelandart.org/2024.12/2024.12_web.jpg
CLE_93999,Cleveland Museum of Art,Statuette of Osiris (head),Sculpture,"black copper (?), hollow cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.571.b/1914.571.b_web.jpg
CLE_94439,Cleveland Museum of Art,Fly Amulet,Amulets,deep turquoise green faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.10/1914.793.10_web.jpg
CLE_94442,Cleveland Museum of Art,Fly Amulet,Amulets,deep turquoise green faience,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.4/1914.793.4_web.jpg
CLE_119800,Cleveland Museum of Art,Baboon-Falcon Hybrid Amulet,Amulets,pale robin's egg blue faience,715–332 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1940.623/1940.623_web.jpg
CLE_94637,Cleveland Museum of Art,Scarab,Scarabs,turquoise-glazed steatite,1980–1900 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.17/1915.17_web.jpg
CLE_94195,Cleveland Museum of Art,Jewelry of Senbi,Jewelry,blue-to-turquoise faience,1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.716.c/1914.716.c_web.jpg
CLE_94348,Cleveland Museum of Art,Shawabty,Funerary Equipment,painted limestone,1336–1295 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.728/1914.728_web.jpg
CLE_94371,Cleveland Museum of Art,String of Beads,Jewelry,amethyst and gold,2040–1648 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.750/1914.750_web.jpg
CLE_113178,Cleveland Museum of Art,Shawabty of Ranefer,Funerary Equipment,"limestone, originally painted",1336–1295 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1932.193/1932.193_web.jpg
CLE_115950,Cleveland Museum of Art,Scarab Ring,Scarabs,turquoise faience (mounted on swivel bezel in modern gold ring),1540–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1936.653/1936.653_web.jpg
CLE_113365,Cleveland Museum of Art,"Page of disasters, from the Tarikh-i Alfi (History of the Thousand [Years])",Painting,"Gum tempera, ink, and gold on paper",c. 1595,Jewellery,https://openaccess-cdn.clevelandart.org/1932.36.a/1932.36.a_web.jpg
CLE_94062,Cleveland Museum of Art,Long-Necked Flask with Strap Handle and Lid,Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.618.a/1914.618.a_web.jpg
CLE_93951,Cleveland Museum of Art,Tray with Pond Scene,Cosmetic Objects,steatite,1540–1296 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.538/1914.538_web.jpg
CLE_94138,Cleveland Museum of Art,Seal Amulet,Amulets,bone,2300–2124 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.682/1914.682_web.jpg
CLE_94143,Cleveland Museum of Art,Seal Amulet,Amulets,glazed steatite,2311–2140 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.687/1914.687_web.jpg
CLE_94005,Cleveland Museum of Art,Small Lepidotus Fish,Sculpture,"bronze, hollow cast",305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.577/1914.577_web.jpg
CLE_94159,Cleveland Museum of Art,Tab from Mummy Band,Funerary Equipment,stained leather,945–715 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.699.d/1914.699.d_web.jpg
CLE_94378,Cleveland Museum of Art,Eye of Horus Amulet,Amulets,turquoise faience,945–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.757/1914.757_web.jpg
CLE_94056,Cleveland Museum of Art,Marsh Bowl Fragment,Vessels,blue faience with purple decoration,1479–1429 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.613/1914.613_web.jpg
CLE_151372,Cleveland Museum of Art,Dagger Point,Implements,bronze,1540–1296 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1983.212/1983.212_web.jpg
CLE_94665,Cleveland Museum of Art,Kohl Jar with Lid,Vessels,travertine,1980–1801 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1915.31.a/1915.31.a_web.jpg
CLE_94950,Cleveland Museum of Art,Inlay Eye from Coffin,Funerary Equipment,travertine and obsidian,1980–1801 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1915.505/1915.505_web.jpg
CLE_94401,Cleveland Museum of Art,Scarab,Scarabs,turquoise-glazed steatite,1648–1540 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.774/1914.774_web.jpg
CLE_94403,Cleveland Museum of Art,Scarab,Scarabs,"steatite, traces of turquoise glaze",1648–1540 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.776/1914.776_web.jpg
CLE_94061,Cleveland Museum of Art,Long-Necked Flask with Strap Handle and Lid,Vessels,travertine,1401–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.618/1914.618_web.jpg
CLE_94009,Cleveland Museum of Art,Cylindrical Bowl or Jar,Vessels,bronze,30 BCE–395 CE,Statuary,https://openaccess-cdn.clevelandart.org/1914.580/1914.580_web.jpg
CLE_94139,Cleveland Museum of Art,Seal Amulet,Amulets,bone,2300–2124 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.683/1914.683_web.jpg
CLE_94141,Cleveland Museum of Art,Seal Amulet,Amulets,bone,2311–2124 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.685/1914.685_web.jpg
CLE_94145,Cleveland Museum of Art,Benu-bird,Funerary Equipment,honey-colored wax with dark amber varnish,1000–500 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.689/1914.689_web.jpg
CLE_94151,Cleveland Museum of Art,Son of Horus: Imsety,Funerary Equipment,honey-colored wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.694/1914.694_web.jpg
CLE_94018,Cleveland Museum of Art,Shawabty of Djehutymose,Funerary Equipment,polychrome faience,1279–1213 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.589/1914.589_web.jpg
CLE_94156,Cleveland Museum of Art,Tab from Mummy Band,Funerary Equipment,stained leather,945–715 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.699.a/1914.699.a_web.jpg
CLE_94140,Cleveland Museum of Art,Seal Amulet,Amulets,bone,2311–2140 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.684/1914.684_web.jpg
CLE_94133,Cleveland Museum of Art,Statuette of Ptah,Sculpture,"bronze, solid cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.678/1914.678_web.jpg
CLE_94443,Cleveland Museum of Art,Hand Amulet,Amulets,light turquoise green faience,715–332 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.793.5/1914.793.5_web.jpg
CLE_94149,Cleveland Museum of Art,Son of Horus: Imsety,Funerary Equipment,wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.692/1914.692_web.jpg
CLE_94148,Cleveland Museum of Art,Son of Horus: Duamutef,Funerary Equipment,wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.691/1914.691_web.jpg
CLE_94111,Cleveland Museum of Art,Mold in Two Parts,Sculpture,limestone,305–30 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.660.b/1914.660.b_web.jpg
CLE_94152,Cleveland Museum of Art,Son of Horus: Imsety,Funerary Equipment,honey-colored wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.695/1914.695_web.jpg
CLE_94488,Cleveland Museum of Art,Statuette of a Man,Wood,painted and gessoed tamarisk,1980–1801 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.807/1914.807_web.jpg
CLE_94121,Cleveland Museum of Art,Rhomboidal Palette,Implements,graywacke,4000–3500 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.668/1914.668_web.jpg
CLE_170875,Cleveland Museum of Art,"Lovers and beloveds: A composite of scenes from Persian, Urdu, and Sanskrit literature",Painting,Gum tempera and gold on paper,c. 1735,Jewellery,https://openaccess-cdn.clevelandart.org/2013.345/2013.345_web.jpg
CLE_94158,Cleveland Museum of Art,Tab from Mummy Band,Funerary Equipment,stained leather,945–715 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.699.c/1914.699.c_web.jpg
CLE_94405,Cleveland Museum of Art,Scarab,Scarabs,glazed steatite,1550–1077 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.778/1914.778_web.jpg
CLE_102384,Cleveland Museum of Art,Stele of Djedasetiufankh,Funerary Equipment,painted wood,945–715 BCE,Reliefs,https://openaccess-cdn.clevelandart.org/1921.1028/1921.1028_web.jpg
CLE_94642,Cleveland Museum of Art,Scarab,Scarabs,turquoise-glazed steatite,1648–1540 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1915.20/1915.20_web.jpg
CLE_94025,Cleveland Museum of Art,Shawabty of Padiamen,Funerary Equipment,painted terracotta,1025–975 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.595/1914.595_web.jpg
CLE_120500,Cleveland Museum of Art,Faience Mold,Ceramic,terracotta,545–332 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1941.325/1941.325_web.jpg
CLE_94006,Cleveland Museum of Art,Statue Base Dedicated to Amen-Ra,Sculpture,"bronze, hollow cast",664–525 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.578/1914.578_web.jpg
CLE_94147,Cleveland Museum of Art,Son of Horus: Hapy,Funerary Equipment,wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.690/1914.690_web.jpg
CLE_94150,Cleveland Museum of Art,Son of Horus: Imsety,Funerary Equipment,wax with dark amber varnish,1000–900 BCE,Unclassified,https://openaccess-cdn.clevelandart.org/1914.693/1914.693_web.jpg
CLE_94365,Cleveland Museum of Art,Amenhotep II Scarab,Scarabs,"steatite, traces of turquoise glaze",1550–1077 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.745/1914.745_web.jpg
CLE_94395,Cleveland Museum of Art,Son of Horus Amulet,Amulets,bright turquoise faience,664–525 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.767.2/1914.767.2_web.jpg
CLE_445054,Cleveland Museum of Art,"The Pyramid of Cestius, Rome",Drawing,Pen and brown ink with red chalk on brown prepared paper,c. 1650–80,Reliefs,https://openaccess-cdn.clevelandart.org/2021.144/2021.144_web.jpg
CLE_94022,Cleveland Museum of Art,Shawabty of Takai,Funerary Equipment,"limestone, originally painted",c. 1350–1250 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.592/1914.592_web.jpg
CLE_94033,Cleveland Museum of Art,Statuette of Osiris,Funerary Equipment,painted terracotta,1295–1069 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.601/1914.601_web.jpg
CLE_94039,Cleveland Museum of Art,Seated Model Sailor,Funerary Equipment,painted sycamore fig,c. 2000–1000 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.604.c/1914.604.c_web.jpg
CLE_94041,Cleveland Museum of Art,Seated Model Sailor,Funerary Equipment,painted sycamore fig,c. 2000–1000 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.604.e/1914.604.e_web.jpg
CLE_94042,Cleveland Museum of Art,Seated Model Sailor,Funerary Equipment,painted sycamore fig,c. 2000–1000 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.604.f/1914.604.f_web.jpg
CLE_94131,Cleveland Museum of Art,Mirror with Falcons,Cosmetic Objects,"mirror of copper, handle of tin-bronze",1540–1296 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.675.b/1914.675.b_web.jpg
CLE_94175,Cleveland Museum of Art,Food Model Amulet: Haunch of Beef,Amulets,turquoise faience,1295–1069 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.706.3/1914.706.3_web.jpg
CLE_94415,Cleveland Museum of Art,Wallet Bead,Jewelry,gold,1540–1296 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.783.d/1914.783.d_web.jpg
CLE_94422,Cleveland Museum of Art,Recumbent Lion Bead,Amulets,silver foil over a clay-bulked resin core (?),1980–1801 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.788/1914.788_web.jpg
CLE_113175,Cleveland Museum of Art,Stele of Hetpet,Sculpture,limestone,1980–1801 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1932.190/1932.190_web.jpg
CLE_101372,Cleveland Museum of Art,Storage Jar,Vessels,marl clay ware,3100–2950 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1920.1985/1920.1985_web.jpg
CLE_94016,Cleveland Museum of Art,Shawabty of Meritamen,Funerary Equipment,turquoise faience with dark purple decoration,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.587/1914.587_web.jpg
CLE_94482,Cleveland Museum of Art,Shawabty of Shedsuhor,Funerary Equipment,turquoise faience with dark purle decoration,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.801/1914.801_web.jpg
CLE_143312,Cleveland Museum of Art,Punch-Marked Coin,Coins,silver,400–300 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1967.243.a/1967.243.a_web.jpg
CLE_93994,Cleveland Museum of Art,Sleeping Duck Amulet,Amulets,feldspar,1540–1295 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.569/1914.569_web.jpg
CLE_94398,Cleveland Museum of Art,Scarab,Scarabs,steatite,1900–1914,Jewellery,https://openaccess-cdn.clevelandart.org/1914.770/1914.770_web.jpg
CLE_94013,Cleveland Museum of Art,Shawabty of Tanetosorkon,Funerary Equipment,turquoise faience with purple decoration,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.584/1914.584_web.jpg
CLE_94382,Cleveland Museum of Art,Eye of Horus Amulet,Amulets,turquoise faience,945–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.760/1914.760_web.jpg
CLE_94396,Cleveland Museum of Art,Son of Horus Amulet,Amulets,bright turquoise faience,664–525 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.767.3/1914.767.3_web.jpg
CLE_94343,Cleveland Museum of Art,Oracular Amuletic Decree,Funerary Equipment,papyrus,1069–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.723/1914.723_web.jpg
CLE_94393,Cleveland Museum of Art,Son of Horus Amulets,Amulets,bright turquoise faience,664–525 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.767/1914.767_web.jpg
CLE_94394,Cleveland Museum of Art,Son of Horus Amulet,Amulets,bright turquoise faience,664–525 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.767.1/1914.767.1_web.jpg
CLE_94071,Cleveland Museum of Art,Tall Jar with Rope Patterns,Vessels,travertine,2647–2454 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.624/1914.624_web.jpg
CLE_98654,Cleveland Museum of Art,Kamānche (incomplete),Musical Instrument,"Wood, hide, and bone",1875–1900,Unclassified,https://openaccess-cdn.clevelandart.org/1918.353/1918.353_web.jpg
CLE_119790,Cleveland Museum of Art,Jackal,Sculpture,"bronze, solid cast",664–30 BCE OR 664–330 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1940.614/1940.614_web.jpg
CLE_94072,Cleveland Museum of Art,Ribbed Bowl (Tazza),Vessels,travertine,1391–1337 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.625/1914.625_web.jpg
CLE_143311,Cleveland Museum of Art,Punch-Marked Coin,Coins,silver,400–300 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1967.243/1967.243_web.jpg
CLE_93952,Cleveland Museum of Art,Long-Necked Flask with Strap Handle,Vessels,glass,1391–1353 BCE,Pottery,https://openaccess-cdn.clevelandart.org/1914.539/1914.539_web.jpg
CLE_135568,Cleveland Museum of Art,Statuette of a Bull with Curved Horns,Sculpture,bronze,late 2000s BCE,Statuary,https://openaccess-cdn.clevelandart.org/1958.95/1958.95_web.jpg
CLE_94344,Cleveland Museum of Art,Vignette of the Book of the Dead of Bakenmut,Funerary Equipment,papyrus,1000–900 BCE,Reliefs,https://openaccess-cdn.clevelandart.org/1914.724/1914.724_web.jpg
CLE_94026,Cleveland Museum of Art,Shawabty of Tabaketenkhonsu,Funerary Equipment,painted terracotta,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.596/1914.596_web.jpg
CLE_94383,Cleveland Museum of Art,Eye of Horus Amulet,Amulets,turquoise faience,945–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.761/1914.761_web.jpg
CLE_94483,Cleveland Museum of Art,Shawabty of Herytwebkhet (Harweben),Funerary Equipment,turquoise faience with black decoration,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.802/1914.802_web.jpg
CLE_94012,Cleveland Museum of Art,Shawabty of Payefadjer,Funerary Equipment,turquoise faience with purple decoration,1000–956 BCE,Statuary,https://openaccess-cdn.clevelandart.org/1914.583/1914.583_web.jpg
CLE_94379,Cleveland Museum of Art,Eye of Horus Amulet,Amulets,turquoise faience,945–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.758/1914.758_web.jpg
CLE_97017,Cleveland Museum of Art,Openwork Ring,Jewelry,turquoise faience,1069–715 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1916.662/1916.662_web.jpg
CLE_93993,Cleveland Museum of Art,Recumbent Calf Amulet,Amulets,carnelian,1540–1296 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.568/1914.568_web.jpg
CLE_94144,Cleveland Museum of Art,Seal Amulet,Amulets,steatite,2134–2124 BCE,Jewellery,https://openaccess-cdn.clevelandart.org/1914.688/1914.688_web.jpg
CLE_94186,Cleveland Museum of Art,Mask,Funerary Equipment,wax,332 BCE–395 CE,Statuary,https://openaccess-cdn.clevelandart.org/1914.712/1914.712_web.jpg
