ID,Source,Title,ObjectName,Medium,Period,Classification,ImageURL
MET_544511,Met Museum,Bracelet Fragment with the Throne Name of Amenhotep III,"Bracelet, Amenhotep III, Nebmaatre",Faience,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/11.215.509.jpg
MET_544512,Met Museum,Kohl Tube Inscribed for Amenhotep III and Princess Sitamun,Kohl Tube with the names of Amenhotep III and his daughter Sitamun,Faience,New Kingdom,Unclassified,https://images.metmuseum.org/CRDImages/eg/web-large/DT301242.jpg
MET_544514,Met Museum,Fragment of a Queen's Face,"Head, queen, fragment, lips",Yellow jasper,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP355835.jpg
MET_544515,Met Museum,Shabti of Yuya,"Shabti, Yuya","Cedar, gold, paint",New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_8_56_EGDP028045.jpg
MET_544517,Met Museum,Shabti Box of Yuya,"Shabti box, Yuya",Painted wood,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_8_60a_ b_EGDP028077.jpg
MET_544518,Met Museum,Painter's Palette Inscribed with the Name of Amenhotep III,"palette,  painting, Amenhotep III","Ivory, pigment",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP-17704-001.jpg
MET_544525,Met Museum,Razor,"Razor, Nubian with lute",Bronze or copper alloy,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/26.7.836_EGDP010027.jpg
MET_544526,Met Museum,Burial chamber of Sobekmose,"Relief, Burial chamber of Sobekmose","Sandstone, traces of paint",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/vssobekmose1.jpg
MET_544527,Met Museum,"Trial piece of Akhenaten, on the reverse a horse's head","Trial piece, Akhenaten; reverse, horse's head",Limestone,"New Kingdom, Amarna Period",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DP109392.jpg
MET_544528,Met Museum,Head of Akhenaten,"Head, Akhenaten",Sandstone,"New Kingdom, Amarna Period",Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/21.9.17_03.jpg
MET_544529,Met Museum,Amenhotep III with nemes headdress,"Head, Amenhotep III, nemes",Granite,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/EG58_23.3.170.jpg
MET_544530,Met Museum,Unguent Vase of Queen Kiya,"Vase, Kiya, inscribed",Travertine (Egyptian alabaster),"New Kingdom, Amarna Period",Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-20_2_11_EGDP036978.jpg
MET_544531,Met Museum,"Facsimile Painting of Geese, Tomb of Nefermaat and Itet","Facsimile, Nefermaat and Itet, Meidum geese",Tempera on canvas,Original: Old Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT226227.jpg
MET_544532,Met Museum,Facsimile painting from the temple of Mentuhotep II,"Facsimile, Mentuhotep II",Tempera on paper,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/48.105.28_EGDP013014.jpg
MET_544533,Met Museum,Facsimile of the painting at the head end of the sarcophagus of Aashyt,"Facsimile, Aashyt, sarcophagus",Tempera on paper,First Intermediate Period–Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/48.105.29_EGDP013010.jpg
MET_544534,Met Museum,Facsimile of the painting on the inside of the foot end of the sarcophagus of Aashyt,"Facsimile, Aashyt sarcophagus",Tempera on paper,First Intermediate Period–Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/48.105.30_EGDP013011.jpg
MET_544536,Met Museum,Facsimile of the painting on the inner back side of the sarcophagus of Aashyt,"Facsimile, Aashyt sarcophagus",Tempera on paper,First Intermediate Period–Middle Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/DT232303.jpg
MET_544543,Met Museum,"Detail of a Griffin, Tomb of Khety","Facsimile, Khety (Beni Hasan 17), griffin",Tempera on paper,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP157618.jpg
MET_544544,Met Museum,Part of a Kiosk,"Facsimile, Senet (TT 60), Intefiqer",Tempera on paper,Twentieth Century; original Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_4_161_EGDP036143.jpg
MET_544545,Met Museum,Priestesses and Dancers,"Facsimile, Senet (TT 60), Intefiqer, priestesses, dancers",Tempera on paper,Twentieth Century; original Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_4_160_EGDP036110.jpg
MET_544546,Met Museum,"Detail of a Desert Animal, Tomb of Khnumhotep","Facsimile, Khnumhotep (Beni Hasan 3), desert animal",Tempera on paper,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-33_8_1_EGDP036137.jpg
MET_544547,Met Museum,"Detail of a Wild Feline, Tomb of Khnumhotep","Facsimile, Khnumhotep (Beni Hasan 3), desert animal",Tempera on paper,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-33_8_12_EGDP036094.jpg
MET_544548,Met Museum,Leaders of the Aamu of Shu,"Facsimile,  Khnumhotep (Beni Hasan 3), nomads",Tempera on paper,Middle Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT272586.jpg
MET_544560,Met Museum,Facsimile of a falcon protecting the king,"Facsimile, Hatshepsut-Temple",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.139_EGDP012971.jpg
MET_544561,Met Museum,Thutmose I and His Mother Seniseneb,"Facsimile, Hatshepsut-Temple, Thutmose I, Seniseneb",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP311573.jpg
MET_544562,Met Museum,"Fragmentary Scene of Foreigners, Tomb of Senenmut","Facsimile, Senenmut (TT 71), foreigners, Keftiu",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT10879.jpg
MET_544563,Met Museum,Painted Restoration of the Hathor-Head Frieze in the Tomb of Senenmut,"Facsimile, restoration, Hathor frieze, Senenmut (TT 71)",Tempera on paper,New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/37.4.1_EGDP013002.jpg
MET_544564,Met Museum,"Ceiling Patterns from the Palace of Amenhotep III, Malqata","Facsimile, Malqata, ceiling patterns",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP-24013-001.jpg
MET_544565,Met Museum,"Two Fragments of Ceiling Patterns, Tomb of Senenmut","Facsimile, ceiling patterns, Senenmut (TT 71)",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.37_EGDP013003.jpg
MET_544566,Met Museum,Astronomical Ceiling,"Facsimile, Senenmut (TT 353), astronomical ceiling",Tempera on paper,Original: New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/48.105.52_EGDP012289.jpg
MET_544576,Met Museum,"Fragments of a Hunting Scene, Tomb of Intef","Facsimile, Intef (TT 155), hunting",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_19_EGDP036157.jpg
MET_544577,Met Museum,"Fragment of a Hunting Scene, Tomb of Intef","Facsimile, Intef (TT 155), hunting",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_20_EGDP036102.jpg
MET_544578,Met Museum,"Facsimile Painting of a Foreigner, Tomb of Intef","Facsimile, foreigner, Intef (TT155)",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-31_6_35_EGDP036096.jpg
MET_544579,Met Museum,"Ceiling Fragment , Tomb of Intef","Facsimile, Intef (TT 155), ceiling fragment",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_21_EGDP036098.jpg
MET_544580,Met Museum,Facsimile painting from the temple of Thutmose III,"Facsimile, Thutmose III",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_27_EGDP036108.jpg
MET_544581,Met Museum,"Palm Trees in a Garden, Tomb of Puyemre","Facsimile, Puyemre (TT 39), palm trees",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_4_217_EGDP036141.jpg
MET_544582,Met Museum,Man with a Bow Case and Quiver,"Facsimile, Puyemre (TT 39), weapons",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.216_EGDP013000.jpg
MET_544583,Met Museum,Hippopotamus Head,"Facsimile, Puyemre (TT 39), hippopotamus",Tempera on paper,Twentieth Century; original New Kingdom,Statuary,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.210_EGDP012995.jpg
MET_544584,Met Museum,Nesting Birds,"Facsimile, Puyemre (TT 39), nesting birds",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.212_EGDP012993.jpg
MET_544585,Met Museum,Water Plants,"Facsimile, Puyemre (TT 39), water plants",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.209_EGDP012996.jpg
MET_544593,Met Museum,Face of Puyemre,"Facsimile, Puyemre (TT 39)",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.213_EGDP012999.jpg
MET_544594,Met Museum,Asians Bringing Gifts from the East,"Facsimile, Puyemre (TT 39), Asians, gifts",Tempera on Paper,Twentieth Century; original New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT10872.jpg
MET_544595,Met Museum,Fragment of an Obelisk,"Facsimile, Puyemre (TT 39), obelisk",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.208_EGDP013043.jpg
MET_544596,Met Museum,"Four Foreign Rulers, Tomb of Puyemre","Facsimile, Puyemre (TT 39), foreigners",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT10871.jpg
MET_544597,Met Museum,"Decorated Doorway to North Chapel, Tomb of Puyemre","Facsimile, Puyemre (TT 39), interior, door",Tempera on Paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.15_EGDP021824.jpg
MET_544598,Met Museum,Decoration of a Vaulted Ceiling,"Facsimile, Puyemre (TT 39), ceiling decoration",Tempera on Paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.16_EGDP013025.jpg
MET_544599,Met Museum,"Hippopotamus in a Marsh Scene, Tomb of Amenehhat","Facsimile, Amenemhat (TT 82)",Tempera on paper,Twentieth Century; original New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_4_53_EGDP036159.jpg
MET_544600,Met Museum,"Foreigners, Tomb of Menkheperraseneb","Facsimile, Menkheperraseneb (TT 86), Asian, Keftiu",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP161251.jpg
MET_544601,Met Museum,"Funeral Ritual in a Garden, Tomb of Minnakht","Facsimile, Minnakht (TT 87), garden",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT10880.jpg
MET_544602,Met Museum,"Delegation of Foreigners, Tomb of User","Facsimile, User (TT 131), foreigners",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_4_95_EGDP036149.jpg
MET_544603,Met Museum,"False Door, Tomb of Mentuherkhepeshef","Facsimile, Mentuherkhepeshef (TT 20), false door",Tempera on paper,Twentieth Century; original New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-15_5_5_EGDP036135.jpg
MET_544604,Met Museum,Facsimile painting of Mentuherkhepeshef,"Facsimile, Mentuherkhepeshef (TT 20)",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_9_EGDP036146.jpg
MET_544610,Met Museum,"Cretans Bringing Gifts, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), foreigners, Keftiu","Paper, tempera paint, ink",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT215148.jpg
MET_544611,Met Museum,"Gifts from the Keftiu, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), offerings, Keftiu",Tempera on Paper,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT10884.jpg
MET_544612,Met Museum,"Hounds from Nubia, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), hounds",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.82_EGDP013031.jpg
MET_544613,Met Museum,"Nubians with a Giraffe and a Monkey, Tomb of Rekhmire","Facsimile, Nubians, giraffe, monkey Rekhmire (TT 100)",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.40_EGDP013027.jpg
MET_544614,Met Museum,Facsimile painting from the tomb of Rekhmire,"Facsimile, Rekhmire (TT 100), Nubians, baboon, leopard",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.81_EGDP013028.jpg
MET_544615,Met Museum,"Syrians Bringing an Elephant and a Bear, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), Syrians, elephant, bear, ingot","Paper, tempera paint, ink",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP161256.jpg
MET_544616,Met Museum,"Syrians Bringing Horses, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), Syrians, horses",Tempera on paper,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DT226131.jpg
MET_544617,Met Museum,"Syrians Bringing an Ingot and a Chariot, tomb of Rekhmire","Facsimile, Rekhmire (TT 100), Syrians, chariot, ingot","Paper, tempera paint, ink",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP161255.jpg
MET_544618,Met Museum,"Syrians Bringing Vessels and Weapons, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), Asians",Tempera on Paper,New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/DP161252.jpg
MET_544619,Met Museum,"Gifts from Western Asia, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), gifts","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.9_EGDP013039.jpg
MET_544620,Met Museum,"Pounding Meal, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), cooking","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.17_EGDP012986.jpg
MET_544621,Met Museum,"Sifting Meal, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), cooking","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.24_EGDP013038.jpg
MET_544622,Met Museum,"Preparing Dough, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), cooking","Paper, tempera paint, ink",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.16_EGDP013037.jpg
MET_544623,Met Museum,"Cooking Cakes with Fat, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), cooking","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP350525.jpg
MET_544628,Met Museum,"Provisions Stored in the Temple, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), provisions magazine",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.86_EGDP012988.jpg
MET_544629,Met Museum,"Provisions from Nubia Stored in the Temple, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), provisions, Nubia",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/30.4.87_EGDP013030.jpg
MET_544630,Met Museum,"Stringing and Drilling Beads, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), jewelry making, bow drill","Paper, tempera paint, ink",New Kingdom,Jewellery,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.25_EGDP017255.jpg
MET_544631,Met Museum,"Drilling a Stone Vase, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), drilling stone","Paper, tempera paint, ink",New Kingdom,Pottery,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.13_EGDP017257.jpg
MET_544632,Met Museum,"Man Making Leather Rope, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), rope making",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-33_8_2_EGDP036134.jpg
MET_544633,Met Museum,"Making Leather Rope, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), rope making","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-31_6_32_EGDP036132.jpg
MET_544635,Met Museum,"Leather Working, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), leather work","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-31_6_14_EGDP036097.jpg
MET_544639,Met Museum,"Carpenters at Work, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), carpenters",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP256369.jpg
MET_544645,Met Museum,"Scene of Metal Workers, Tomb of Rekhmire","Facsimile, metal work, bellows, Rekhmire (TT 100)",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-31_6_11_EGDP036115.jpg
MET_544646,Met Museum,"Casting Metal, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), metal casting",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/33.8.5_EGDP017259.jpg
MET_544647,Met Museum,"Metal Working, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), metal work","Paper, tempera paint, ink",New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/31.6.22_EGDP017258.jpg
MET_544648,Met Museum,"Brickmakers Getting Water from a Pool, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), pool",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DP-20494-001.jpg
MET_544649,Met Museum,"Brickmakers, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), brickmaking",Tempera on Paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/DT10882.jpg
MET_544650,Met Museum,"Ramp Building Scene, Tomb of Rekhmire","Facsimile, Rekhmire (TT 100), ramp building",Tempera on paper,New Kingdom,Reliefs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-48_105_17_EGDP036114.jpg
